ano,ente,codigo,instituicao,conta,valor,coluna
2025,municipio,1100346,Prefeitura Municipal de Alvorada D'Oeste - RO,RECEITA CORRENTE LÍQUIDA,77249719.0,Até o 1º Semestre
2025,municipio,1100346,Prefeitura Municipal de Alvorada D'Oeste - RO,% da DC sobre a RCL AJUSTADA (I/VI),9.41,Até o 1º Semestre
2025,municipio,1100346,Prefeitura Municipal de Alvorada D'Oeste - RO,% da DCL sobre a RCL AJUSTADA,-141.89,Até o 1º Semestre
2025,municipio,1100403,Prefeitura Municipal de Alto Paraíso - RO,Disponibilidade de Caixa,27689222.86,Até o 1º Semestre
2025,municipio,1100403,Prefeitura Municipal de Alto Paraíso - RO,Disponibilidade de Caixa Bruta,28085577.89,Até o 1º Semestre
2025,municipio,1100403,Prefeitura Municipal de Alto Paraíso - RO,RECEITA CORRENTE LÍQUIDA,97951516.01,Até o 1º Semestre
2025,municipio,1100403,Prefeitura Municipal de Alto Paraíso - RO,% da DCL sobre a RCL AJUSTADA,-28.52,Até o 1º Semestre
2025,municipio,1100403,Prefeitura Municipal de Alto Paraíso - RO,Precatórios (Não incluídos na DC),4680086.5,Até o 1º Semestre
2025,municipio,1100031,Prefeitura Municipal de Cabixi - RO,DÍVIDA CONSOLIDADA,16726.57,Até o 1º Semestre
2025,municipio,1100031,Prefeitura Municipal de Cabixi - RO,Disponibilidade de Caixa,-447368.58,Até o 1º Semestre
2025,municipio,1100031,Prefeitura Municipal de Cabixi - RO,RECEITA CORRENTE LÍQUIDA,48152101.71,Até o 1º Semestre
2025,municipio,1100031,Prefeitura Municipal de Cabixi - RO,% da DC sobre a RCL AJUSTADA (I/VI),0.03,Até o 1º Semestre
2025,municipio,1100031,Prefeitura Municipal de Cabixi - RO,% da DCL sobre a RCL AJUSTADA,0.97,Até o 1º Semestre
2025,municipio,1100049,Prefeitura Municipal de Cacoal - RO,DÍVIDA CONSOLIDADA,84490645.31,Até o 2º Quadrimestre
2025,municipio,1100049,Prefeitura Municipal de Cacoal - RO,Disponibilidade de Caixa,145344531.85,Até o 2º Quadrimestre
2025,municipio,1100049,Prefeitura Municipal de Cacoal - RO,Disponibilidade de Caixa Bruta,149144129.33,Até o 2º Quadrimestre
2025,municipio,1100049,Prefeitura Municipal de Cacoal - RO,RECEITA CORRENTE LÍQUIDA,428552356.43,Até o 2º Quadrimestre
2025,municipio,1100049,Prefeitura Municipal de Cacoal - RO,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,422052356.43,Até o 2º Quadrimestre
2025,municipio,1100049,Prefeitura Municipal de Cacoal - RO,% da DC sobre a RCL AJUSTADA (I/VI),20.02,Até o 2º Quadrimestre
2025,municipio,1100049,Prefeitura Municipal de Cacoal - RO,% da DCL sobre a RCL AJUSTADA,-14.44,Até o 2º Quadrimestre
2025,municipio,1100049,Prefeitura Municipal de Cacoal - RO,Precatórios (Não incluídos na DC),1248205.21,Até o 2º Quadrimestre
2025,municipio,1100452,Prefeitura Municipal de Buritis - RO,DÍVIDA CONSOLIDADA,18363091.91,Até o 1º Semestre
2025,municipio,1100452,Prefeitura Municipal de Buritis - RO,Disponibilidade de Caixa,57786296.27,Até o 1º Semestre
2025,municipio,1100452,Prefeitura Municipal de Buritis - RO,Disponibilidade de Caixa Bruta,58954299.1,Até o 1º Semestre
2025,municipio,1100452,Prefeitura Municipal de Buritis - RO,RECEITA CORRENTE LÍQUIDA,134324283.8,Até o 1º Semestre
2025,municipio,1100452,Prefeitura Municipal de Buritis - RO,% da DC sobre a RCL AJUSTADA (I/VI),13.74,Até o 1º Semestre
2025,municipio,1100452,Prefeitura Municipal de Buritis - RO,% da DCL sobre a RCL AJUSTADA,-29.94,Até o 1º Semestre
2025,municipio,1100452,Prefeitura Municipal de Buritis - RO,Precatórios (Não incluídos na DC),6056620.2,Até o 1º Semestre
2025,municipio,1100809,Prefeitura Municipal de Candeias do Jamari - RO,DÍVIDA CONSOLIDADA,14771781.25,Até o 2º Quadrimestre
2025,municipio,1100809,Prefeitura Municipal de Candeias do Jamari - RO,Disponibilidade de Caixa,24909924.71,Até o 2º Quadrimestre
2025,municipio,1100809,Prefeitura Municipal de Candeias do Jamari - RO,Disponibilidade de Caixa Bruta,33931566.42,Até o 2º Quadrimestre
2025,municipio,1100809,Prefeitura Municipal de Candeias do Jamari - RO,RECEITA CORRENTE LÍQUIDA,116637783.34,Até o 2º Quadrimestre
