exercicio,instituicao,uf,conta,valor
2019,Prefeitura Municipal de Abaiara - CE,CE,DÍVIDA CONSOLIDADA,17396852.75
2019,Prefeitura Municipal de Abaiara - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,181984.24
2019,Prefeitura Municipal de Abaiara - CE,CE,Disponibilidade de Caixa,1964552.65
2019,Prefeitura Municipal de Abaiara - CE,CE,Disponibilidade de Caixa Bruta,2763675.83
2019,Prefeitura Municipal de Abaiara - CE,CE,RECEITA CORRENTE LÍQUIDA,25977270.88
2019,Prefeitura Municipal de Acopiara - CE,CE,DÍVIDA CONSOLIDADA,41974661.0
2019,Prefeitura Municipal de Acopiara - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,227238.91
2019,Prefeitura Municipal de Acopiara - CE,CE,Disponibilidade de Caixa,49511306.04
2019,Prefeitura Municipal de Acopiara - CE,CE,Disponibilidade de Caixa Bruta,55379434.23
2019,Prefeitura Municipal de Acopiara - CE,CE,RECEITA CORRENTE LÍQUIDA,101985860.77
2019,Prefeitura Municipal de Acopiara - CE,CE,Precatórios (Não incluídos na DC),24432.41
2019,Prefeitura Municipal de Acarape - CE,CE,DÍVIDA CONSOLIDADA,47266713.72
2019,Prefeitura Municipal de Acarape - CE,CE,Disponibilidade de Caixa Bruta,1803943.69
2019,Prefeitura Municipal de Acarape - CE,CE,RECEITA CORRENTE LÍQUIDA,38699888.65
2019,Prefeitura Municipal de Acaraú - CE,CE,DÍVIDA CONSOLIDADA,10069799.97
2019,Prefeitura Municipal de Acaraú - CE,CE,Disponibilidade de Caixa,10543445.66
2019,Prefeitura Municipal de Acaraú - CE,CE,Disponibilidade de Caixa Bruta,17745250.95
2019,Prefeitura Municipal de Acaraú - CE,CE,RECEITA CORRENTE LÍQUIDA,131548368.37
2019,Prefeitura Municipal de Aiuaba - CE,CE,DÍVIDA CONSOLIDADA,15330573.79
2019,Prefeitura Municipal de Aiuaba - CE,CE,Disponibilidade de Caixa,10509852.66
2019,Prefeitura Municipal de Aiuaba - CE,CE,Disponibilidade de Caixa Bruta,11779882.34
2019,Prefeitura Municipal de Aiuaba - CE,CE,RECEITA CORRENTE LÍQUIDA,51030323.24
2019,Prefeitura Municipal de Alcântaras - CE,CE,Disponibilidade de Caixa,2526649.1
2019,Prefeitura Municipal de Alcântaras - CE,CE,Disponibilidade de Caixa Bruta,2598808.58
2019,Prefeitura Municipal de Alcântaras - CE,CE,RECEITA CORRENTE LÍQUIDA,29524008.58
2019,Prefeitura Municipal de Amontada - CE,CE,DÍVIDA CONSOLIDADA,43849184.44
2019,Prefeitura Municipal de Amontada - CE,CE,Disponibilidade de Caixa,21651092.54
2019,Prefeitura Municipal de Amontada - CE,CE,Disponibilidade de Caixa Bruta,41447268.87
2019,Prefeitura Municipal de Amontada - CE,CE,RECEITA CORRENTE LÍQUIDA,100383250.81
2019,Prefeitura Municipal de Amontada - CE,CE,Precatórios (Não incluídos na DC),35358.93
2019,Prefeitura Municipal de Alto Santo - CE,CE,DÍVIDA CONSOLIDADA,10493172.11
2019,Prefeitura Municipal de Alto Santo - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,189710.25
2019,Prefeitura Municipal de Alto Santo - CE,CE,Disponibilidade de Caixa,2832690.96
2019,Prefeitura Municipal de Alto Santo - CE,CE,Disponibilidade de Caixa Bruta,6920811.48
2019,Prefeitura Municipal de Alto Santo - CE,CE,RECEITA CORRENTE LÍQUIDA,38489952.37
2019,Prefeitura Municipal de Apuiarés - CE,CE,DÍVIDA CONSOLIDADA,7825859.06
2019,Prefeitura Municipal de Apuiarés - CE,CE,Disponibilidade de Caixa,3387021.1
2019,Prefeitura Municipal de Apuiarés - CE,CE,Disponibilidade de Caixa Bruta,4291265.9
2019,Prefeitura Municipal de Apuiarés - CE,CE,RECEITA CORRENTE LÍQUIDA,32667259.86
2019,Prefeitura Municipal de Aquiraz - CE,CE,DÍVIDA CONSOLIDADA,26581910.04
2019,Prefeitura Municipal de Aquiraz - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,1000.0
2019,Prefeitura Municipal de Aquiraz - CE,CE,Disponibilidade de Caixa,62205495.43
2019,Prefeitura Municipal de Aquiraz - CE,CE,Disponibilidade de Caixa Bruta,67176073.92
2019,Prefeitura Municipal de Aquiraz - CE,CE,RECEITA CORRENTE LÍQUIDA,250849784.28
2019,Prefeitura Municipal de Aracoiaba - CE,CE,DÍVIDA CONSOLIDADA,36232332.72
2019,Prefeitura Municipal de Aracoiaba - CE,CE,Disponibilidade de Caixa,1151561.17
2019,Prefeitura Municipal de Aracoiaba - CE,CE,Disponibilidade de Caixa Bruta,4871680.82
2019,Prefeitura Municipal de Aracoiaba - CE,CE,RECEITA CORRENTE LÍQUIDA,68792506.77
2019,Prefeitura Municipal de Aracati - CE,CE,DÍVIDA CONSOLIDADA,40290692.83
2019,Prefeitura Municipal de Aracati - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,8102.17
2019,Prefeitura Municipal de Aracati - CE,CE,Disponibilidade de Caixa,24595261.65
2019,Prefeitura Municipal de Aracati - CE,CE,Disponibilidade de Caixa Bruta,36256554.13
2019,Prefeitura Municipal de Aracati - CE,CE,RECEITA CORRENTE LÍQUIDA,191912095.37
2019,Prefeitura Municipal de Aracati - CE,CE,Precatórios (Não incluídos na DC),5456164.48
2019,Prefeitura Municipal de Araripe - CE,CE,DÍVIDA CONSOLIDADA,1835809.14
2019,Prefeitura Municipal de Araripe - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,15316.52
2019,Prefeitura Municipal de Araripe - CE,CE,Disponibilidade de Caixa,37554180.15
2019,Prefeitura Municipal de Araripe - CE,CE,Disponibilidade de Caixa Bruta,39439051.16
2019,Prefeitura Municipal de Araripe - CE,CE,RECEITA CORRENTE LÍQUIDA,56976800.8
2019,Prefeitura Municipal de Araripe - CE,CE,Precatórios (Não incluídos na DC),821.9
2019,Prefeitura Municipal de Aratuba - CE,CE,DÍVIDA CONSOLIDADA,12012086.46
2019,Prefeitura Municipal de Aratuba - CE,CE,Disponibilidade de Caixa,3513847.99
2019,Prefeitura Municipal de Aratuba - CE,CE,Disponibilidade de Caixa Bruta,5705774.64
2019,Prefeitura Municipal de Aratuba - CE,CE,RECEITA CORRENTE LÍQUIDA,30924279.67
2019,Prefeitura Municipal de Assaré - CE,CE,DÍVIDA CONSOLIDADA,1343061.89
2019,Prefeitura Municipal de Assaré - CE,CE,Disponibilidade de Caixa,1238610.19
2019,Prefeitura Municipal de Assaré - CE,CE,Disponibilidade de Caixa Bruta,1702083.04
2019,Prefeitura Municipal de Assaré - CE,CE,RECEITA CORRENTE LÍQUIDA,47508718.39
2019,Prefeitura Municipal de Banabuiú - CE,CE,DÍVIDA CONSOLIDADA,25884722.62
2019,Prefeitura Municipal de Banabuiú - CE,CE,Disponibilidade de Caixa,412850.19
2019,Prefeitura Municipal de Banabuiú - CE,CE,Disponibilidade de Caixa Bruta,3759934.85
2019,Prefeitura Municipal de Banabuiú - CE,CE,RECEITA CORRENTE LÍQUIDA,43743340.39
2019,Prefeitura Municipal de Barbalha - CE,CE,DÍVIDA CONSOLIDADA,10811760.56
2019,Prefeitura Municipal de Barbalha - CE,CE,Disponibilidade de Caixa,41063659.51
2019,Prefeitura Municipal de Barbalha - CE,CE,Disponibilidade de Caixa Bruta,43733446.29
2019,Prefeitura Municipal de Barbalha - CE,CE,RECEITA CORRENTE LÍQUIDA,209378520.6
2019,Prefeitura Municipal de Barbalha - CE,CE,Precatórios (Não incluídos na DC),29186.41
2019,Prefeitura Municipal de Barroquinha - CE,CE,DÍVIDA CONSOLIDADA,6817658.29
2019,Prefeitura Municipal de Barroquinha - CE,CE,Disponibilidade de Caixa,5168040.46
2019,Prefeitura Municipal de Barroquinha - CE,CE,Disponibilidade de Caixa Bruta,5568989.41
2019,Prefeitura Municipal de Barroquinha - CE,CE,RECEITA CORRENTE LÍQUIDA,39538097.96
2019,Prefeitura Municipal de Baturité - CE,CE,DÍVIDA CONSOLIDADA,61210269.37
2019,Prefeitura Municipal de Baturité - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,731184.59
2019,Prefeitura Municipal de Baturité - CE,CE,Disponibilidade de Caixa,1601588.01
2019,Prefeitura Municipal de Baturité - CE,CE,Disponibilidade de Caixa Bruta,4624222.54
2019,Prefeitura Municipal de Baturité - CE,CE,RECEITA CORRENTE LÍQUIDA,76074634.43
2019,Prefeitura Municipal de Barro - CE,CE,DÍVIDA CONSOLIDADA,1012259.38
2019,Prefeitura Municipal de Barro - CE,CE,Disponibilidade de Caixa Bruta,2098043.8
2019,Prefeitura Municipal de Barro - CE,CE,RECEITA CORRENTE LÍQUIDA,42162974.02
2019,Prefeitura Municipal de Barro - CE,CE,Precatórios (Não incluídos na DC),1656.37
2019,Prefeitura Municipal de Beberibe - CE,CE,DÍVIDA CONSOLIDADA,27977164.7
2019,Prefeitura Municipal de Beberibe - CE,CE,Disponibilidade de Caixa,53101088.15
2019,Prefeitura Municipal de Beberibe - CE,CE,Disponibilidade de Caixa Bruta,58058049.62
2019,Prefeitura Municipal de Beberibe - CE,CE,RECEITA CORRENTE LÍQUIDA,113307025.35
2019,Prefeitura Municipal de Boa Viagem - CE,CE,DÍVIDA CONSOLIDADA,23098059.01
2019,Prefeitura Municipal de Boa Viagem - CE,CE,Disponibilidade de Caixa,3849597.92
2019,Prefeitura Municipal de Boa Viagem - CE,CE,Disponibilidade de Caixa Bruta,14148723.76
2019,Prefeitura Municipal de Boa Viagem - CE,CE,RECEITA CORRENTE LÍQUIDA,93211288.55
2019,Prefeitura Municipal de Brejo Santo - CE,CE,DÍVIDA CONSOLIDADA,1490633.69
2019,Prefeitura Municipal de Brejo Santo - CE,CE,RECEITA CORRENTE LÍQUIDA,129299931.1
2019,Prefeitura Municipal de Bela Cruz - CE,CE,DÍVIDA CONSOLIDADA,22321096.05
2019,Prefeitura Municipal de Bela Cruz - CE,CE,Disponibilidade de Caixa Bruta,4456858.27
2019,Prefeitura Municipal de Bela Cruz - CE,CE,RECEITA CORRENTE LÍQUIDA,59004048.34
2019,Prefeitura Municipal de Bela Cruz - CE,CE,Precatórios (Não incluídos na DC),6273.46
2019,Prefeitura Municipal de Canindé - CE,CE,DÍVIDA CONSOLIDADA,75072135.79
2019,Prefeitura Municipal de Canindé - CE,CE,Disponibilidade de Caixa,14012875.76
2019,Prefeitura Municipal de Canindé - CE,CE,Disponibilidade de Caixa Bruta,29627645.84
2019,Prefeitura Municipal de Canindé - CE,CE,RECEITA CORRENTE LÍQUIDA,180195477.75
2019,Prefeitura Municipal de Canindé - CE,CE,Precatórios (Não incluídos na DC),16852.06
2019,Prefeitura Municipal de Camocim - CE,CE,DÍVIDA CONSOLIDADA,40659758.64
2019,Prefeitura Municipal de Camocim - CE,CE,Disponibilidade de Caixa,27336692.61
2019,Prefeitura Municipal de Camocim - CE,CE,Disponibilidade de Caixa Bruta,32546710.84
2019,Prefeitura Municipal de Camocim - CE,CE,RECEITA CORRENTE LÍQUIDA,134381052.56
2019,Prefeitura Municipal de Camocim - CE,CE,Precatórios (Não incluídos na DC),78.78
2019,Prefeitura Municipal de Campos Sales - CE,CE,DÍVIDA CONSOLIDADA,54260355.75
2019,Prefeitura Municipal de Campos Sales - CE,CE,Disponibilidade de Caixa,24623931.23
2019,Prefeitura Municipal de Campos Sales - CE,CE,Disponibilidade de Caixa Bruta,5742473.84
2019,Prefeitura Municipal de Campos Sales - CE,CE,RECEITA CORRENTE LÍQUIDA,54396711.82
2019,Prefeitura Municipal de Cariré - CE,CE,DÍVIDA CONSOLIDADA,6569711.34
2019,Prefeitura Municipal de Cariré - CE,CE,Disponibilidade de Caixa,20675979.31
2019,Prefeitura Municipal de Cariré - CE,CE,Disponibilidade de Caixa Bruta,10127714.02
2019,Prefeitura Municipal de Cariré - CE,CE,RECEITA CORRENTE LÍQUIDA,50026328.83
2019,Prefeitura Municipal de Capistrano - CE,CE,DÍVIDA CONSOLIDADA,13669895.59
2019,Prefeitura Municipal de Capistrano - CE,CE,Disponibilidade de Caixa,9905941.75
2019,Prefeitura Municipal de Capistrano - CE,CE,Disponibilidade de Caixa Bruta,14639712.99
2019,Prefeitura Municipal de Capistrano - CE,CE,RECEITA CORRENTE LÍQUIDA,42389176.04
2019,Prefeitura Municipal de Caridade - CE,CE,DÍVIDA CONSOLIDADA,57323702.24
2019,Prefeitura Municipal de Caridade - CE,CE,Disponibilidade de Caixa,7472152.35
2019,Prefeitura Municipal de Caridade - CE,CE,Disponibilidade de Caixa Bruta,14299616.34
2019,Prefeitura Municipal de Caridade - CE,CE,RECEITA CORRENTE LÍQUIDA,61735728.28
2019,Prefeitura Municipal de Carnaubal - CE,CE,Disponibilidade de Caixa,4162483.63
2019,Prefeitura Municipal de Carnaubal - CE,CE,Disponibilidade de Caixa Bruta,5555171.35
2019,Prefeitura Municipal de Carnaubal - CE,CE,RECEITA CORRENTE LÍQUIDA,40104812.98
2019,Prefeitura Municipal de Carnaubal - CE,CE,Precatórios (Não incluídos na DC),10000.0
2019,Prefeitura Municipal de Cascavel - CE,CE,DÍVIDA CONSOLIDADA,47859878.21
2019,Prefeitura Municipal de Cascavel - CE,CE,Disponibilidade de Caixa,9673270.36
2019,Prefeitura Municipal de Cascavel - CE,CE,Disponibilidade de Caixa Bruta,11131639.97
2019,Prefeitura Municipal de Cascavel - CE,CE,RECEITA CORRENTE LÍQUIDA,150730399.47
2019,Prefeitura Municipal de Catarina - CE,CE,DÍVIDA CONSOLIDADA,14733849.59
2019,Prefeitura Municipal de Catarina - CE,CE,Disponibilidade de Caixa,5945585.07
2019,Prefeitura Municipal de Catarina - CE,CE,Disponibilidade de Caixa Bruta,6841482.7
2019,Prefeitura Municipal de Catarina - CE,CE,RECEITA CORRENTE LÍQUIDA,40959137.77
2019,Prefeitura Municipal de Catarina - CE,CE,Precatórios (Não incluídos na DC),82644.3
2019,Prefeitura Municipal de Caucaia - CE,CE,DÍVIDA CONSOLIDADA,63702269.99
2019,Prefeitura Municipal de Caucaia - CE,CE,Disponibilidade de Caixa,2355555.9
2019,Prefeitura Municipal de Caucaia - CE,CE,Disponibilidade de Caixa Bruta,81590288.97
2019,Prefeitura Municipal de Caucaia - CE,CE,RECEITA CORRENTE LÍQUIDA,614157520.3
2019,Prefeitura Municipal de Cedro - CE,CE,DÍVIDA CONSOLIDADA,25596886.99
2019,Prefeitura Municipal de Cedro - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,71955.92
2019,Prefeitura Municipal de Cedro - CE,CE,Disponibilidade de Caixa,20279150.33
2019,Prefeitura Municipal de Cedro - CE,CE,Disponibilidade de Caixa Bruta,23284587.17
2019,Prefeitura Municipal de Cedro - CE,CE,RECEITA CORRENTE LÍQUIDA,51711760.75
2019,Prefeitura Municipal de Cedro - CE,CE,Precatórios (Não incluídos na DC),10641.91
2019,Prefeitura Municipal de Chaval - CE,CE,DÍVIDA CONSOLIDADA,17084168.01
2019,Prefeitura Municipal de Chaval - CE,CE,Disponibilidade de Caixa Bruta,1836757.72
2019,Prefeitura Municipal de Chaval - CE,CE,RECEITA CORRENTE LÍQUIDA,29027414.36
2019,Prefeitura Municipal de Chaval - CE,CE,Precatórios (Não incluídos na DC),10788.0
2019,Prefeitura Municipal de Catunda - CE,CE,DÍVIDA CONSOLIDADA,9379603.46
2019,Prefeitura Municipal de Catunda - CE,CE,Disponibilidade de Caixa Bruta,1311335.89
2019,Prefeitura Municipal de Catunda - CE,CE,RECEITA CORRENTE LÍQUIDA,27516475.05
2019,Prefeitura Municipal de Choró - CE,CE,DÍVIDA CONSOLIDADA,14188777.5
2019,Prefeitura Municipal de Choró - CE,CE,Disponibilidade de Caixa Bruta,2076844.6
2019,Prefeitura Municipal de Choró - CE,CE,RECEITA CORRENTE LÍQUIDA,31207500.43
2019,Prefeitura Municipal de Chorozinho - CE,CE,DÍVIDA CONSOLIDADA,17477108.87
2019,Prefeitura Municipal de Chorozinho - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,300.0
2019,Prefeitura Municipal de Chorozinho - CE,CE,Disponibilidade de Caixa,23043214.2
2019,Prefeitura Municipal de Chorozinho - CE,CE,Disponibilidade de Caixa Bruta,24544731.56
2019,Prefeitura Municipal de Chorozinho - CE,CE,RECEITA CORRENTE LÍQUIDA,50971391.63
2019,Prefeitura Municipal de Crateús - CE,CE,DÍVIDA CONSOLIDADA,31044502.49
2019,Prefeitura Municipal de Crateús - CE,CE,Disponibilidade de Caixa,9296495.21
2019,Prefeitura Municipal de Crateús - CE,CE,Disponibilidade de Caixa Bruta,18862531.95
2019,Prefeitura Municipal de Crateús - CE,CE,RECEITA CORRENTE LÍQUIDA,153360046.45
2019,Prefeitura Municipal de Crato - CE,CE,DÍVIDA CONSOLIDADA,32403203.6
2019,Prefeitura Municipal de Crato - CE,CE,Disponibilidade de Caixa,30725869.79
2019,Prefeitura Municipal de Crato - CE,CE,Disponibilidade de Caixa Bruta,43970320.04
2019,Prefeitura Municipal de Crato - CE,CE,RECEITA CORRENTE LÍQUIDA,268039412.49
2019,Prefeitura Municipal de Coreaú - CE,CE,DÍVIDA CONSOLIDADA,10898889.79
2019,Prefeitura Municipal de Coreaú - CE,CE,Disponibilidade de Caixa Bruta,4681518.05
2019,Prefeitura Municipal de Coreaú - CE,CE,RECEITA CORRENTE LÍQUIDA,47387871.3
2019,Prefeitura Municipal de Croatá - CE,CE,DÍVIDA CONSOLIDADA,8157262.97
2019,Prefeitura Municipal de Croatá - CE,CE,Disponibilidade de Caixa,3555078.09
2019,Prefeitura Municipal de Croatá - CE,CE,Disponibilidade de Caixa Bruta,5188788.82
2019,Prefeitura Municipal de Croatá - CE,CE,RECEITA CORRENTE LÍQUIDA,47360684.77
2019,Prefeitura Municipal de Croatá - CE,CE,Precatórios (Não incluídos na DC),17261.7
2019,Prefeitura Municipal de Cruz - CE,CE,DÍVIDA CONSOLIDADA,16999318.86
2019,Prefeitura Municipal de Cruz - CE,CE,Disponibilidade de Caixa,11487160.57
2019,Prefeitura Municipal de Cruz - CE,CE,Disponibilidade de Caixa Bruta,14210891.1
2019,Prefeitura Municipal de Cruz - CE,CE,RECEITA CORRENTE LÍQUIDA,65561626.62
2019,Prefeitura Municipal de Ererê - CE,CE,DÍVIDA CONSOLIDADA,-7431.1
2019,Prefeitura Municipal de Ererê - CE,CE,Disponibilidade de Caixa,5676848.79
2019,Prefeitura Municipal de Ererê - CE,CE,Disponibilidade de Caixa Bruta,904365.24
2019,Prefeitura Municipal de Ererê - CE,CE,RECEITA CORRENTE LÍQUIDA,20692658.32
2019,Prefeitura Municipal de Forquilha - CE,CE,DÍVIDA CONSOLIDADA,21703.19
2019,Prefeitura Municipal de Forquilha - CE,CE,Disponibilidade de Caixa,2410573.22
2019,Prefeitura Municipal de Forquilha - CE,CE,Disponibilidade de Caixa Bruta,5289548.08
2019,Prefeitura Municipal de Forquilha - CE,CE,RECEITA CORRENTE LÍQUIDA,51967337.34
2019,Prefeitura Municipal de Forquilha - CE,CE,Precatórios (Não incluídos na DC),310564.94
2019,Prefeitura Municipal de Fortaleza - CE,CE,DÍVIDA CONSOLIDADA,1366736994.08
2019,Prefeitura Municipal de Fortaleza - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,124292593.77
2019,Prefeitura Municipal de Fortaleza - CE,CE,Disponibilidade de Caixa,1509445896.81
2019,Prefeitura Municipal de Fortaleza - CE,CE,Disponibilidade de Caixa Bruta,1520684845.41
2019,Prefeitura Municipal de Fortaleza - CE,CE,RECEITA CORRENTE LÍQUIDA,6263636029.34
2019,Prefeitura Municipal de Eusébio - CE,CE,DÍVIDA CONSOLIDADA,2386144.78
2019,Prefeitura Municipal de Eusébio - CE,CE,Disponibilidade de Caixa,171096697.03
2019,Prefeitura Municipal de Eusébio - CE,CE,Disponibilidade de Caixa Bruta,180570741.67
2019,Prefeitura Municipal de Eusébio - CE,CE,RECEITA CORRENTE LÍQUIDA,296455019.95
2019,Prefeitura Municipal de Farias Brito - CE,CE,DÍVIDA CONSOLIDADA,93089.69
2019,Prefeitura Municipal de Farias Brito - CE,CE,RECEITA CORRENTE LÍQUIDA,23747804.25
2019,Prefeitura Municipal de Deputado Irapuan Pinheiro - CE,CE,DÍVIDA CONSOLIDADA,7599940.93
2019,Prefeitura Municipal de Deputado Irapuan Pinheiro - CE,CE,Disponibilidade de Caixa,6485865.01
2019,Prefeitura Municipal de Deputado Irapuan Pinheiro - CE,CE,Disponibilidade de Caixa Bruta,6850734.74
2019,Prefeitura Municipal de Deputado Irapuan Pinheiro - CE,CE,RECEITA CORRENTE LÍQUIDA,24909450.06
2019,Prefeitura Municipal de Fortim - CE,CE,DÍVIDA CONSOLIDADA,7982091.54
2019,Prefeitura Municipal de Fortim - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,275261.98
2019,Prefeitura Municipal de Fortim - CE,CE,Disponibilidade de Caixa,2161885.07
2019,Prefeitura Municipal de Fortim - CE,CE,Disponibilidade de Caixa Bruta,3790978.83
2019,Prefeitura Municipal de Fortim - CE,CE,RECEITA CORRENTE LÍQUIDA,41853993.02
2019,Prefeitura Municipal de Frecheirinha - CE,CE,DÍVIDA CONSOLIDADA,17860.59
2019,Prefeitura Municipal de Frecheirinha - CE,CE,Disponibilidade de Caixa,5804568.9
2019,Prefeitura Municipal de Frecheirinha - CE,CE,Disponibilidade de Caixa Bruta,6496452.02
2019,Prefeitura Municipal de Frecheirinha - CE,CE,RECEITA CORRENTE LÍQUIDA,42092121.31
2019,Prefeitura Municipal de General Sampaio - CE,CE,DÍVIDA CONSOLIDADA,7199883.72
2019,Prefeitura Municipal de General Sampaio - CE,CE,Disponibilidade de Caixa,12908.74
2019,Prefeitura Municipal de General Sampaio - CE,CE,Disponibilidade de Caixa Bruta,2623362.56
2019,Prefeitura Municipal de General Sampaio - CE,CE,RECEITA CORRENTE LÍQUIDA,25017331.98
2019,Prefeitura Municipal de Granja - CE,CE,DÍVIDA CONSOLIDADA,22456771.01
2019,Prefeitura Municipal de Granja - CE,CE,Disponibilidade de Caixa,1385246.13
2019,Prefeitura Municipal de Granja - CE,CE,Disponibilidade de Caixa Bruta,7633662.18
2019,Prefeitura Municipal de Granja - CE,CE,RECEITA CORRENTE LÍQUIDA,112373309.93
2019,Prefeitura Municipal de Granjeiro - CE,CE,DÍVIDA CONSOLIDADA,11805251.36
2019,Prefeitura Municipal de Granjeiro - CE,CE,Disponibilidade de Caixa,3287176.42
2019,Prefeitura Municipal de Granjeiro - CE,CE,Disponibilidade de Caixa Bruta,3801421.55
2019,Prefeitura Municipal de Granjeiro - CE,CE,RECEITA CORRENTE LÍQUIDA,18519591.36
2019,Prefeitura Municipal de Groaíras - CE,CE,DÍVIDA CONSOLIDADA,10234683.29
2019,Prefeitura Municipal de Groaíras - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,964181.87
2019,Prefeitura Municipal de Groaíras - CE,CE,Disponibilidade de Caixa,1264653.25
2019,Prefeitura Municipal de Groaíras - CE,CE,Disponibilidade de Caixa Bruta,3486496.11
2019,Prefeitura Municipal de Groaíras - CE,CE,RECEITA CORRENTE LÍQUIDA,29546020.8
2019,Prefeitura Municipal de Groaíras - CE,CE,Precatórios (Não incluídos na DC),15000.0
2019,Prefeitura Municipal de Graça - CE,CE,DÍVIDA CONSOLIDADA,415527.83
2019,Prefeitura Municipal de Graça - CE,CE,Disponibilidade de Caixa,1983473.6
2019,Prefeitura Municipal de Graça - CE,CE,Disponibilidade de Caixa Bruta,4093008.73
2019,Prefeitura Municipal de Graça - CE,CE,RECEITA CORRENTE LÍQUIDA,41522700.82
2019,Prefeitura Municipal de Guaiúba - CE,CE,DÍVIDA CONSOLIDADA,16034925.46
2019,Prefeitura Municipal de Guaiúba - CE,CE,Disponibilidade de Caixa,3686635.88
2019,Prefeitura Municipal de Guaiúba - CE,CE,Disponibilidade de Caixa Bruta,5459953.86
2019,Prefeitura Municipal de Guaiúba - CE,CE,RECEITA CORRENTE LÍQUIDA,54130353.6
2019,Prefeitura Municipal de Guaiúba - CE,CE,Precatórios (Não incluídos na DC),265.91
2019,Prefeitura Municipal de Guaramiranga - CE,CE,DÍVIDA CONSOLIDADA,11729092.76
2019,Prefeitura Municipal de Guaramiranga - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,12373.89
2019,Prefeitura Municipal de Guaramiranga - CE,CE,Disponibilidade de Caixa,7353478.11
2019,Prefeitura Municipal de Guaramiranga - CE,CE,Disponibilidade de Caixa Bruta,8424928.28
2019,Prefeitura Municipal de Guaramiranga - CE,CE,RECEITA CORRENTE LÍQUIDA,23512160.22
2019,Prefeitura Municipal de Guaraciaba do Norte - CE,CE,DÍVIDA CONSOLIDADA,28524727.77
2019,Prefeitura Municipal de Guaraciaba do Norte - CE,CE,Disponibilidade de Caixa,18721031.71
2019,Prefeitura Municipal de Guaraciaba do Norte - CE,CE,Disponibilidade de Caixa Bruta,20547710.74
2019,Prefeitura Municipal de Guaraciaba do Norte - CE,CE,RECEITA CORRENTE LÍQUIDA,85863158.27
2019,Prefeitura Municipal de Horizonte - CE,CE,DÍVIDA CONSOLIDADA,35467892.16
2019,Prefeitura Municipal de Horizonte - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,3962960.61
2019,Prefeitura Municipal de Horizonte - CE,CE,Disponibilidade de Caixa,19341821.84
2019,Prefeitura Municipal de Horizonte - CE,CE,Disponibilidade de Caixa Bruta,22912841.92
2019,Prefeitura Municipal de Horizonte - CE,CE,RECEITA CORRENTE LÍQUIDA,181565122.16
2019,Prefeitura Municipal de Hidrolândia - CE,CE,DÍVIDA CONSOLIDADA,6960776.54
2019,Prefeitura Municipal de Hidrolândia - CE,CE,Disponibilidade de Caixa Bruta,3181798.28
2019,Prefeitura Municipal de Hidrolândia - CE,CE,RECEITA CORRENTE LÍQUIDA,41302262.44
2019,Prefeitura Municipal de Ibaretama - CE,CE,DÍVIDA CONSOLIDADA,10979557.25
2019,Prefeitura Municipal de Ibaretama - CE,CE,Disponibilidade de Caixa Bruta,2905539.3
2019,Prefeitura Municipal de Ibaretama - CE,CE,RECEITA CORRENTE LÍQUIDA,28998760.28
2019,Prefeitura Municipal de Ibiapina - CE,CE,DÍVIDA CONSOLIDADA,5283156.05
2019,Prefeitura Municipal de Ibiapina - CE,CE,Disponibilidade de Caixa,6146451.75
2019,Prefeitura Municipal de Ibiapina - CE,CE,Disponibilidade de Caixa Bruta,7095842.58
2019,Prefeitura Municipal de Ibiapina - CE,CE,RECEITA CORRENTE LÍQUIDA,58534140.73
2019,Prefeitura Municipal de Ibiapina - CE,CE,Precatórios (Não incluídos na DC),21808.27
2019,Prefeitura Municipal de Icapuí - CE,CE,DÍVIDA CONSOLIDADA,46922723.5
2019,Prefeitura Municipal de Icapuí - CE,CE,Disponibilidade de Caixa,3118806.68
2019,Prefeitura Municipal de Icapuí - CE,CE,Disponibilidade de Caixa Bruta,8589656.69
2019,Prefeitura Municipal de Icapuí - CE,CE,RECEITA CORRENTE LÍQUIDA,69859256.04
2019,Prefeitura Municipal de Ibicuitinga - CE,CE,DÍVIDA CONSOLIDADA,20116336.43
2019,Prefeitura Municipal de Ibicuitinga - CE,CE,Disponibilidade de Caixa,2056429.63
2019,Prefeitura Municipal de Ibicuitinga - CE,CE,Disponibilidade de Caixa Bruta,4919440.16
2019,Prefeitura Municipal de Ibicuitinga - CE,CE,RECEITA CORRENTE LÍQUIDA,34920219.91
2019,Prefeitura Municipal de Iguatu - CE,CE,DÍVIDA CONSOLIDADA,91563756.73
2019,Prefeitura Municipal de Iguatu - CE,CE,Disponibilidade de Caixa,18911374.84
