ano,ente,codigo,instituicao,conta,valor,coluna
2025,municipio,2702553,Prefeitura Municipal de Estrela de Alagoas - AL,RECEITA CORRENTE LÍQUIDA,90823598.59,Até o 2º Quadrimestre
2025,municipio,2702553,Prefeitura Municipal de Estrela de Alagoas - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,90823598.59,Até o 2º Quadrimestre
2025,municipio,2702553,Prefeitura Municipal de Estrela de Alagoas - AL,% da DC sobre a RCL AJUSTADA (I/VI),12.69,Até o 2º Quadrimestre
2025,municipio,2702553,Prefeitura Municipal de Estrela de Alagoas - AL,% da DCL sobre a RCL AJUSTADA,-2.38,Até o 2º Quadrimestre
2025,municipio,2702702,Prefeitura Municipal de Feliz Deserto - AL,DÍVIDA CONSOLIDADA,9051251.07,Até o 2º Quadrimestre
2025,municipio,2702702,Prefeitura Municipal de Feliz Deserto - AL,Disponibilidade de Caixa,7061438.67,Até o 2º Quadrimestre
2025,municipio,2702702,Prefeitura Municipal de Feliz Deserto - AL,Disponibilidade de Caixa Bruta,7177860.11,Até o 2º Quadrimestre
2025,municipio,2702702,Prefeitura Municipal de Feliz Deserto - AL,RECEITA CORRENTE LÍQUIDA,52077152.1,Até o 2º Quadrimestre
2025,municipio,2702702,Prefeitura Municipal de Feliz Deserto - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,50477152.1,Até o 2º Quadrimestre
2025,municipio,2702702,Prefeitura Municipal de Feliz Deserto - AL,% da DC sobre a RCL AJUSTADA (I/VI),17.93,Até o 2º Quadrimestre
2025,municipio,2702702,Prefeitura Municipal de Feliz Deserto - AL,% da DCL sobre a RCL AJUSTADA,3.94,Até o 2º Quadrimestre
2025,municipio,2703007,Prefeitura Municipal de Ibateguara - AL,DÍVIDA CONSOLIDADA,5930239.33,Até o 2º Quadrimestre
2025,municipio,2703007,Prefeitura Municipal de Ibateguara - AL,Disponibilidade de Caixa,50595384.91,Até o 2º Quadrimestre
2025,municipio,2703007,Prefeitura Municipal de Ibateguara - AL,Disponibilidade de Caixa Bruta,51932388.12,Até o 2º Quadrimestre
2025,municipio,2703007,Prefeitura Municipal de Ibateguara - AL,RECEITA CORRENTE LÍQUIDA,101718340.68,Até o 2º Quadrimestre
2025,municipio,2703007,Prefeitura Municipal de Ibateguara - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,99087828.68,Até o 2º Quadrimestre
2025,municipio,2703007,Prefeitura Municipal de Ibateguara - AL,% da DC sobre a RCL AJUSTADA (I/VI),5.98,Até o 2º Quadrimestre
2025,municipio,2703007,Prefeitura Municipal de Ibateguara - AL,% da DCL sobre a RCL AJUSTADA,-45.09,Até o 2º Quadrimestre
2025,municipio,2703106,Prefeitura Municipal de Igaci - AL,DÍVIDA CONSOLIDADA,10888091.79,Até o 2º Quadrimestre
2025,municipio,2703106,Prefeitura Municipal de Igaci - AL,Disponibilidade de Caixa,20889706.0,Até o 2º Quadrimestre
2025,municipio,2703106,Prefeitura Municipal de Igaci - AL,Disponibilidade de Caixa Bruta,21596134.7,Até o 2º Quadrimestre
2025,municipio,2703106,Prefeitura Municipal de Igaci - AL,RECEITA CORRENTE LÍQUIDA,125336253.3,Até o 2º Quadrimestre
2025,municipio,2703106,Prefeitura Municipal de Igaci - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,125336253.3,Até o 2º Quadrimestre
2025,municipio,2703106,Prefeitura Municipal de Igaci - AL,% da DC sobre a RCL AJUSTADA (I/VI),8.69,Até o 2º Quadrimestre
2025,municipio,2703106,Prefeitura Municipal de Igaci - AL,% da DCL sobre a RCL AJUSTADA,-7.98,Até o 2º Quadrimestre
2025,municipio,2703205,Prefeitura Municipal de Igreja Nova - AL,DÍVIDA CONSOLIDADA,62814419.72,Até o 2º Quadrimestre
2025,municipio,2703205,Prefeitura Municipal de Igreja Nova - AL,Disponibilidade de Caixa,49867774.78,Até o 2º Quadrimestre
2025,municipio,2703205,Prefeitura Municipal de Igreja Nova - AL,Disponibilidade de Caixa Bruta,51723616.96,Até o 2º Quadrimestre
2025,municipio,2703205,Prefeitura Municipal de Igreja Nova - AL,RECEITA CORRENTE LÍQUIDA,171006236.4,Até o 2º Quadrimestre
2025,municipio,2703205,Prefeitura Municipal de Igreja Nova - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,169706236.4,Até o 2º Quadrimestre
2025,municipio,2703205,Prefeitura Municipal de Igreja Nova - AL,% da DC sobre a RCL AJUSTADA (I/VI),37.01,Até o 2º Quadrimestre
2025,municipio,2703205,Prefeitura Municipal de Igreja Nova - AL,% da DCL sobre a RCL AJUSTADA,7.63,Até o 2º Quadrimestre
2025,municipio,2703304,Prefeitura Municipal de Inhapi - AL,DÍVIDA CONSOLIDADA,19020315.79,Até o 2º Quadrimestre
2025,municipio,2703304,Prefeitura Municipal de Inhapi - AL,Disponibilidade de Caixa,18580035.26,Até o 2º Quadrimestre
2025,municipio,2703304,Prefeitura Municipal de Inhapi - AL,Disponibilidade de Caixa Bruta,20312386.34,Até o 2º Quadrimestre
2025,municipio,2703304,Prefeitura Municipal de Inhapi - AL,RECEITA CORRENTE LÍQUIDA,127815899.33,Até o 2º Quadrimestre
2025,municipio,2703304,Prefeitura Municipal de Inhapi - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,127515899.33,Até o 2º Quadrimestre
2025,municipio,2703304,Prefeitura Municipal de Inhapi - AL,% da DC sobre a RCL AJUSTADA (I/VI),14.92,Até o 2º Quadrimestre
2025,municipio,2703304,Prefeitura Municipal de Inhapi - AL,% da DCL sobre a RCL AJUSTADA,-0.66,Até o 2º Quadrimestre
2025,municipio,2703304,Prefeitura Municipal de Inhapi - AL,Precatórios (Não incluídos na DC),228473.86,Até o 2º Quadrimestre
2025,municipio,2703403,Prefeitura Municipal de Jacaré dos Homens - AL,DÍVIDA CONSOLIDADA,2154653.37,Até o 2º Quadrimestre
2025,municipio,2703403,Prefeitura Municipal de Jacaré dos Homens - AL,Disponibilidade de Caixa,-9178477.93,Até o 2º Quadrimestre
2025,municipio,2703403,Prefeitura Municipal de Jacaré dos Homens - AL,Disponibilidade de Caixa Bruta,6863688.0,Até o 2º Quadrimestre
2025,municipio,2703403,Prefeitura Municipal de Jacaré dos Homens - AL,RECEITA CORRENTE LÍQUIDA,58989975.93,Até o 2º Quadrimestre
2025,municipio,2703403,Prefeitura Municipal de Jacaré dos Homens - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,58989975.93,Até o 2º Quadrimestre
2025,municipio,2703403,Prefeitura Municipal de Jacaré dos Homens - AL,% da DC sobre a RCL AJUSTADA (I/VI),3.65,Até o 2º Quadrimestre
2025,municipio,2703403,Prefeitura Municipal de Jacaré dos Homens - AL,% da DCL sobre a RCL AJUSTADA,19.21,Até o 2º Quadrimestre
2025,municipio,2703502,Prefeitura Municipal de Jacuípe - AL,DÍVIDA CONSOLIDADA,6011328.67,Até o 2º Quadrimestre
2025,municipio,2703502,Prefeitura Municipal de Jacuípe - AL,Disponibilidade de Caixa,-7653159.11,Até o 2º Quadrimestre
2025,municipio,2703502,Prefeitura Municipal de Jacuípe - AL,RECEITA CORRENTE LÍQUIDA,57314761.6,Até o 2º Quadrimestre
2025,municipio,2703502,Prefeitura Municipal de Jacuípe - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,57714761.6,Até o 2º Quadrimestre
2025,municipio,2703502,Prefeitura Municipal de Jacuípe - AL,% da DC sobre a RCL AJUSTADA (I/VI),10.42,Até o 2º Quadrimestre
2025,municipio,2703502,Prefeitura Municipal de Jacuípe - AL,% da DCL sobre a RCL AJUSTADA,23.68,Até o 2º Quadrimestre
2025,municipio,2703601,Prefeitura Municipal de Japaratinga - AL,DÍVIDA CONSOLIDADA,7509278.36,Até o 2º Quadrimestre
2025,municipio,2703601,Prefeitura Municipal de Japaratinga - AL,Disponibilidade de Caixa,-468464.18,Até o 2º Quadrimestre
2025,municipio,2703601,Prefeitura Municipal de Japaratinga - AL,Disponibilidade de Caixa Bruta,7102129.58,Até o 2º Quadrimestre
2025,municipio,2703601,Prefeitura Municipal de Japaratinga - AL,RECEITA CORRENTE LÍQUIDA,72838286.6,Até o 2º Quadrimestre
2025,municipio,2703601,Prefeitura Municipal de Japaratinga - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,72838286.6,Até o 2º Quadrimestre
2025,municipio,2703601,Prefeitura Municipal de Japaratinga - AL,% da DC sobre a RCL AJUSTADA (I/VI),10.31,Até o 2º Quadrimestre
2025,municipio,2703601,Prefeitura Municipal de Japaratinga - AL,% da DCL sobre a RCL AJUSTADA,10.95,Até o 2º Quadrimestre
2025,municipio,2703700,Prefeitura Municipal de Jaramataia - AL,DÍVIDA CONSOLIDADA,1600729.87,Até o 2º Quadrimestre
2025,municipio,2703700,Prefeitura Municipal de Jaramataia - AL,Disponibilidade de Caixa,17707598.9,Até o 2º Quadrimestre
2025,municipio,2703700,Prefeitura Municipal de Jaramataia - AL,Disponibilidade de Caixa Bruta,19548658.53,Até o 2º Quadrimestre
2025,municipio,2703700,Prefeitura Municipal de Jaramataia - AL,RECEITA CORRENTE LÍQUIDA,46853355.35,Até o 2º Quadrimestre
2025,municipio,2703700,Prefeitura Municipal de Jaramataia - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,46853355.35,Até o 2º Quadrimestre
2025,municipio,2703700,Prefeitura Municipal de Jaramataia - AL,% da DC sobre a RCL AJUSTADA (I/VI),3.42,Até o 2º Quadrimestre
2025,municipio,2703700,Prefeitura Municipal de Jaramataia - AL,% da DCL sobre a RCL AJUSTADA,-34.65,Até o 2º Quadrimestre
2024,municipio,2702900,Prefeitura Municipal de Girau do Ponciano - AL,DÍVIDA CONSOLIDADA,18616824.91,Até o 3º Quadrimestre
2024,municipio,2702900,Prefeitura Municipal de Girau do Ponciano - AL,Disponibilidade de Caixa,13971544.0,Até o 3º Quadrimestre
2024,municipio,2702900,Prefeitura Municipal de Girau do Ponciano - AL,Disponibilidade de Caixa Bruta,13971544.0,Até o 3º Quadrimestre
2024,municipio,2702900,Prefeitura Municipal de Girau do Ponciano - AL,RECEITA CORRENTE LÍQUIDA,271486125.3,Até o 3º Quadrimestre
2024,municipio,2702900,Prefeitura Municipal de Girau do Ponciano - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,270999125.3,Até o 3º Quadrimestre
2024,municipio,2702900,Prefeitura Municipal de Girau do Ponciano - AL,% da DC sobre a RCL AJUSTADA (I/VI),6.87,Até o 3º Quadrimestre
2024,municipio,2702900,Prefeitura Municipal de Girau do Ponciano - AL,% da DCL sobre a RCL AJUSTADA,1.71,Até o 3º Quadrimestre
2025,municipio,2703759,Prefeitura Municipal de Jequiá da Praia - AL,DÍVIDA CONSOLIDADA,10617664.63,Até o 2º Quadrimestre
2025,municipio,2703759,Prefeitura Municipal de Jequiá da Praia - AL,Disponibilidade de Caixa,17426149.81,Até o 2º Quadrimestre
2025,municipio,2703759,Prefeitura Municipal de Jequiá da Praia - AL,Disponibilidade de Caixa Bruta,21084112.42,Até o 2º Quadrimestre
2025,municipio,2703759,Prefeitura Municipal de Jequiá da Praia - AL,RECEITA CORRENTE LÍQUIDA,89400686.95,Até o 2º Quadrimestre
2025,municipio,2703759,Prefeitura Municipal de Jequiá da Praia - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,87600686.95,Até o 2º Quadrimestre
2025,municipio,2703759,Prefeitura Municipal de Jequiá da Praia - AL,% da DC sobre a RCL AJUSTADA (I/VI),12.12,Até o 2º Quadrimestre
2025,municipio,2703759,Prefeitura Municipal de Jequiá da Praia - AL,% da DCL sobre a RCL AJUSTADA,-7.77,Até o 2º Quadrimestre
2025,municipio,2703809,Prefeitura Municipal de Joaquim Gomes - AL,Disponibilidade de Caixa,-5786000.89,Até o 2º Quadrimestre
2025,municipio,2703809,Prefeitura Municipal de Joaquim Gomes - AL,Disponibilidade de Caixa Bruta,8938266.79,Até o 2º Quadrimestre
2025,municipio,2703809,Prefeitura Municipal de Joaquim Gomes - AL,RECEITA CORRENTE LÍQUIDA,98383814.04,Até o 2º Quadrimestre
2025,municipio,2703809,Prefeitura Municipal de Joaquim Gomes - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,95983814.04,Até o 2º Quadrimestre
2025,municipio,2703809,Prefeitura Municipal de Joaquim Gomes - AL,% da DCL sobre a RCL AJUSTADA,6.03,Até o 2º Quadrimestre
2025,municipio,2704005,Prefeitura Municipal de Junqueiro - AL,DÍVIDA CONSOLIDADA,29610717.96,Até o 2º Quadrimestre
2025,municipio,2704005,Prefeitura Municipal de Junqueiro - AL,Disponibilidade de Caixa,1818936.25,Até o 2º Quadrimestre
2025,municipio,2704005,Prefeitura Municipal de Junqueiro - AL,Disponibilidade de Caixa Bruta,9959902.8,Até o 2º Quadrimestre
2025,municipio,2704005,Prefeitura Municipal de Junqueiro - AL,RECEITA CORRENTE LÍQUIDA,140020003.76,Até o 2º Quadrimestre
2025,municipio,2704005,Prefeitura Municipal de Junqueiro - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,140020003.76,Até o 2º Quadrimestre
2025,municipio,2704005,Prefeitura Municipal de Junqueiro - AL,% da DC sobre a RCL AJUSTADA (I/VI),21.15,Até o 2º Quadrimestre
2025,municipio,2704005,Prefeitura Municipal de Junqueiro - AL,% da DCL sobre a RCL AJUSTADA,19.85,Até o 2º Quadrimestre
2025,municipio,2703908,Prefeitura Municipal de Jundiá - AL,DÍVIDA CONSOLIDADA,7805829.69,Até o 2º Quadrimestre
2025,municipio,2703908,Prefeitura Municipal de Jundiá - AL,Disponibilidade de Caixa,26345752.31,Até o 2º Quadrimestre
2025,municipio,2703908,Prefeitura Municipal de Jundiá - AL,Disponibilidade de Caixa Bruta,27021394.96,Até o 2º Quadrimestre
2025,municipio,2703908,Prefeitura Municipal de Jundiá - AL,RECEITA CORRENTE LÍQUIDA,69987164.54,Até o 2º Quadrimestre
2025,municipio,2703908,Prefeitura Municipal de Jundiá - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,69142107.54,Até o 2º Quadrimestre
2025,municipio,2703908,Prefeitura Municipal de Jundiá - AL,% da DC sobre a RCL AJUSTADA (I/VI),11.29,Até o 2º Quadrimestre
2025,municipio,2703908,Prefeitura Municipal de Jundiá - AL,% da DCL sobre a RCL AJUSTADA,-26.81,Até o 2º Quadrimestre
2025,municipio,2704203,Prefeitura Municipal de Limoeiro de Anadia - AL,DÍVIDA CONSOLIDADA,4174438.31,Até o 2º Quadrimestre
2025,municipio,2704203,Prefeitura Municipal de Limoeiro de Anadia - AL,Disponibilidade de Caixa,3715269.31,Até o 2º Quadrimestre
2025,municipio,2704203,Prefeitura Municipal de Limoeiro de Anadia - AL,Disponibilidade de Caixa Bruta,8923932.96,Até o 2º Quadrimestre
2025,municipio,2704203,Prefeitura Municipal de Limoeiro de Anadia - AL,RECEITA CORRENTE LÍQUIDA,179956357.01,Até o 2º Quadrimestre
2025,municipio,2704203,Prefeitura Municipal de Limoeiro de Anadia - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,179956357.01,Até o 2º Quadrimestre
2025,municipio,2704203,Prefeitura Municipal de Limoeiro de Anadia - AL,% da DC sobre a RCL AJUSTADA (I/VI),2.32,Até o 2º Quadrimestre
2025,municipio,2704203,Prefeitura Municipal de Limoeiro de Anadia - AL,% da DCL sobre a RCL AJUSTADA,0.26,Até o 2º Quadrimestre
2024,municipio,2702603,Prefeitura Municipal de Feira Grande - AL,DÍVIDA CONSOLIDADA,8102.02,Até o 1º Quadrimestre
2024,municipio,2702603,Prefeitura Municipal de Feira Grande - AL,RECEITA CORRENTE LÍQUIDA,91768107.99,Até o 1º Quadrimestre
2024,municipio,2702603,Prefeitura Municipal de Feira Grande - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,91768107.99,Até o 1º Quadrimestre
2024,municipio,2702603,Prefeitura Municipal de Feira Grande - AL,% da DC sobre a RCL AJUSTADA (I/VI),0.01,Até o 1º Quadrimestre
2024,municipio,2702603,Prefeitura Municipal de Feira Grande - AL,% da DCL sobre a RCL AJUSTADA,0.01,Até o 1º Quadrimestre
2025,municipio,2704104,Prefeitura Municipal de Lagoa da Canoa - AL,DÍVIDA CONSOLIDADA,9459816.52,Até o 2º Quadrimestre
2025,municipio,2704104,Prefeitura Municipal de Lagoa da Canoa - AL,Disponibilidade de Caixa,3157614.95,Até o 2º Quadrimestre
2025,municipio,2704104,Prefeitura Municipal de Lagoa da Canoa - AL,Disponibilidade de Caixa Bruta,7425678.7,Até o 2º Quadrimestre
2025,municipio,2704104,Prefeitura Municipal de Lagoa da Canoa - AL,RECEITA CORRENTE LÍQUIDA,146956286.16,Até o 2º Quadrimestre
2025,municipio,2704104,Prefeitura Municipal de Lagoa da Canoa - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,146956286.16,Até o 2º Quadrimestre
2025,municipio,2704104,Prefeitura Municipal de Lagoa da Canoa - AL,% da DC sobre a RCL AJUSTADA (I/VI),6.44,Até o 2º Quadrimestre
2025,municipio,2704104,Prefeitura Municipal de Lagoa da Canoa - AL,% da DCL sobre a RCL AJUSTADA,4.29,Até o 2º Quadrimestre
2025,municipio,2704401,Prefeitura Municipal de Major Isidoro - AL,Disponibilidade de Caixa,30597792.08,Até o 2º Quadrimestre
2025,municipio,2704401,Prefeitura Municipal de Major Isidoro - AL,Disponibilidade de Caixa Bruta,40637433.58,Até o 2º Quadrimestre
2025,municipio,2704401,Prefeitura Municipal de Major Isidoro - AL,RECEITA CORRENTE LÍQUIDA,141222120.99,Até o 2º Quadrimestre
2025,municipio,2704401,Prefeitura Municipal de Major Isidoro - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,137272155.99,Até o 2º Quadrimestre
2025,municipio,2704401,Prefeitura Municipal de Major Isidoro - AL,% da DCL sobre a RCL AJUSTADA,-22.29,Até o 2º Quadrimestre
2025,municipio,2704302,Prefeitura Municipal de Maceió - AL,DÍVIDA CONSOLIDADA,757503815.59,Até o 2º Quadrimestre
2025,municipio,2704302,Prefeitura Municipal de Maceió - AL,Precatórios (inclusive) Vencidos e Não Pagos,119037115.18,Até o 2º Quadrimestre
2025,municipio,2704302,Prefeitura Municipal de Maceió - AL,Disponibilidade de Caixa,679041885.06,Até o 2º Quadrimestre
2025,municipio,2704302,Prefeitura Municipal de Maceió - AL,Disponibilidade de Caixa Bruta,771288550.9,Até o 2º Quadrimestre
2025,municipio,2704302,Prefeitura Municipal de Maceió - AL,RECEITA CORRENTE LÍQUIDA,4447864123.76,Até o 2º Quadrimestre
2025,municipio,2704302,Prefeitura Municipal de Maceió - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,4406923026.06,Até o 2º Quadrimestre
2025,municipio,2704302,Prefeitura Municipal de Maceió - AL,% da DC sobre a RCL AJUSTADA (I/VI),17.19,Até o 2º Quadrimestre
2025,municipio,2704302,Prefeitura Municipal de Maceió - AL,% da DCL sobre a RCL AJUSTADA,0.94,Até o 2º Quadrimestre
2025,municipio,2704609,Prefeitura Municipal de Maravilha - AL,DÍVIDA CONSOLIDADA,12267191.99,Até o 2º Quadrimestre
2025,municipio,2704609,Prefeitura Municipal de Maravilha - AL,Precatórios (inclusive) Vencidos e Não Pagos,109765.75,Até o 2º Quadrimestre
2025,municipio,2704609,Prefeitura Municipal de Maravilha - AL,Disponibilidade de Caixa,7635928.02,Até o 2º Quadrimestre
2025,municipio,2704609,Prefeitura Municipal de Maravilha - AL,Disponibilidade de Caixa Bruta,8556024.7,Até o 2º Quadrimestre
2025,municipio,2704609,Prefeitura Municipal de Maravilha - AL,RECEITA CORRENTE LÍQUIDA,79275056.82,Até o 2º Quadrimestre
2025,municipio,2704609,Prefeitura Municipal de Maravilha - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,79275056.82,Até o 2º Quadrimestre
2025,municipio,2704609,Prefeitura Municipal de Maravilha - AL,% da DC sobre a RCL AJUSTADA (I/VI),15.47,Até o 2º Quadrimestre
2025,municipio,2704609,Prefeitura Municipal de Maravilha - AL,% da DCL sobre a RCL AJUSTADA,5.37,Até o 2º Quadrimestre
2025,municipio,2704708,Prefeitura Municipal de Marechal Deodoro - AL,DÍVIDA CONSOLIDADA,28166838.63,Até o 2º Quadrimestre
2025,municipio,2704708,Prefeitura Municipal de Marechal Deodoro - AL,Disponibilidade de Caixa,94895570.31,Até o 2º Quadrimestre
2025,municipio,2704708,Prefeitura Municipal de Marechal Deodoro - AL,Disponibilidade de Caixa Bruta,104004707.33,Até o 2º Quadrimestre
2025,municipio,2704708,Prefeitura Municipal de Marechal Deodoro - AL,RECEITA CORRENTE LÍQUIDA,492842775.88,Até o 2º Quadrimestre
2025,municipio,2704708,Prefeitura Municipal de Marechal Deodoro - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,488389775.88,Até o 2º Quadrimestre
2025,municipio,2704708,Prefeitura Municipal de Marechal Deodoro - AL,% da DC sobre a RCL AJUSTADA (I/VI),5.77,Até o 2º Quadrimestre
2025,municipio,2704708,Prefeitura Municipal de Marechal Deodoro - AL,% da DCL sobre a RCL AJUSTADA,-13.66,Até o 2º Quadrimestre
2025,municipio,2705002,Prefeitura Municipal de Mata Grande - AL,DÍVIDA CONSOLIDADA,14362662.79,Até o 2º Quadrimestre
2025,municipio,2705002,Prefeitura Municipal de Mata Grande - AL,Disponibilidade de Caixa,12177313.86,Até o 2º Quadrimestre
2025,municipio,2705002,Prefeitura Municipal de Mata Grande - AL,Disponibilidade de Caixa Bruta,15550497.23,Até o 2º Quadrimestre
2025,municipio,2705002,Prefeitura Municipal de Mata Grande - AL,RECEITA CORRENTE LÍQUIDA,139796135.65,Até o 2º Quadrimestre
2025,municipio,2705002,Prefeitura Municipal de Mata Grande - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,136296135.65,Até o 2º Quadrimestre
2025,municipio,2705002,Prefeitura Municipal de Mata Grande - AL,% da DC sobre a RCL AJUSTADA (I/VI),10.54,Até o 2º Quadrimestre
2025,municipio,2705002,Prefeitura Municipal de Mata Grande - AL,% da DCL sobre a RCL AJUSTADA,1.6,Até o 2º Quadrimestre
2025,municipio,2704906,Prefeitura Municipal de Mar Vermelho - AL,DÍVIDA CONSOLIDADA,10459779.61,Até o 1º Semestre
2025,municipio,2704906,Prefeitura Municipal de Mar Vermelho - AL,Disponibilidade de Caixa,2589020.25,Até o 1º Semestre
2025,municipio,2704906,Prefeitura Municipal de Mar Vermelho - AL,Disponibilidade de Caixa Bruta,4774207.37,Até o 1º Semestre
2025,municipio,2704906,Prefeitura Municipal de Mar Vermelho - AL,RECEITA CORRENTE LÍQUIDA,38054654.65,Até o 1º Semestre
2025,municipio,2704906,Prefeitura Municipal de Mar Vermelho - AL,% da DC sobre a RCL AJUSTADA (I/VI),29.5,Até o 1º Semestre
2025,municipio,2704906,Prefeitura Municipal de Mar Vermelho - AL,% da DCL sobre a RCL AJUSTADA,19.84,Até o 1º Semestre
2025,municipio,2705200,Prefeitura Municipal de Messias - AL,DÍVIDA CONSOLIDADA,12681747.24,Até o 2º Quadrimestre
2025,municipio,2705200,Prefeitura Municipal de Messias - AL,Disponibilidade de Caixa,-4302321.05,Até o 2º Quadrimestre
2025,municipio,2705200,Prefeitura Municipal de Messias - AL,Disponibilidade de Caixa Bruta,3610971.56,Até o 2º Quadrimestre
2025,municipio,2705200,Prefeitura Municipal de Messias - AL,RECEITA CORRENTE LÍQUIDA,105282549.7,Até o 2º Quadrimestre
2025,municipio,2705200,Prefeitura Municipal de Messias - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,105282549.7,Até o 2º Quadrimestre
2025,municipio,2705200,Prefeitura Municipal de Messias - AL,% da DC sobre a RCL AJUSTADA (I/VI),12.05,Até o 2º Quadrimestre
2025,municipio,2705200,Prefeitura Municipal de Messias - AL,% da DCL sobre a RCL AJUSTADA,16.13,Até o 2º Quadrimestre
2025,municipio,2704500,Prefeitura Municipal de Maragogi - AL,DÍVIDA CONSOLIDADA,26413567.22,Até o 1º Semestre
2025,municipio,2704500,Prefeitura Municipal de Maragogi - AL,Disponibilidade de Caixa,9124476.15,Até o 1º Semestre
2025,municipio,2704500,Prefeitura Municipal de Maragogi - AL,Disponibilidade de Caixa Bruta,27379091.04,Até o 1º Semestre
2025,municipio,2704500,Prefeitura Municipal de Maragogi - AL,RECEITA CORRENTE LÍQUIDA,227102450.75,Até o 1º Semestre
2025,municipio,2704500,Prefeitura Municipal de Maragogi - AL,% da DC sobre a RCL AJUSTADA (I/VI),11.63,Até o 1º Semestre
2025,municipio,2704500,Prefeitura Municipal de Maragogi - AL,% da DCL sobre a RCL AJUSTADA,7.61,Até o 1º Semestre
2025,municipio,2705309,Prefeitura Municipal de Minador do Negrão - AL,DÍVIDA CONSOLIDADA,2318078.49,Até o 2º Quadrimestre
2025,municipio,2705309,Prefeitura Municipal de Minador do Negrão - AL,Disponibilidade de Caixa,20428260.27,Até o 2º Quadrimestre
2025,municipio,2705309,Prefeitura Municipal de Minador do Negrão - AL,Disponibilidade de Caixa Bruta,21262253.76,Até o 2º Quadrimestre
2025,municipio,2705309,Prefeitura Municipal de Minador do Negrão - AL,RECEITA CORRENTE LÍQUIDA,63149755.99,Até o 2º Quadrimestre
2025,municipio,2705309,Prefeitura Municipal de Minador do Negrão - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,62207081.99,Até o 2º Quadrimestre
2025,municipio,2705309,Prefeitura Municipal de Minador do Negrão - AL,% da DC sobre a RCL AJUSTADA (I/VI),3.73,Até o 2º Quadrimestre
2025,municipio,2705309,Prefeitura Municipal de Minador do Negrão - AL,% da DCL sobre a RCL AJUSTADA,-29.11,Até o 2º Quadrimestre
2025,municipio,2705408,Prefeitura Municipal de Monteirópolis - AL,DÍVIDA CONSOLIDADA,6949082.21,Até o 2º Quadrimestre
2025,municipio,2705408,Prefeitura Municipal de Monteirópolis - AL,Disponibilidade de Caixa,6895367.99,Até o 2º Quadrimestre
2025,municipio,2705408,Prefeitura Municipal de Monteirópolis - AL,Disponibilidade de Caixa Bruta,7650188.45,Até o 2º Quadrimestre
